ID,Sexo,AdultoMayor,Socio,Dependientes,MesesCliente,ServicioTelefonico,LineasMultiples,ServicioInternet,SeguridadOnline,RespaldoOnline,ProteccionDispositivo,SoporteTecnico,TransmisionTV,TransmisionPeliculas,TerminoContrato,FacturacionElectronica,MetodoPago,MontoCargadoMes,MontoCargadoTotal,Churn
ID03795,Femenino,0.0,No,No,3.0,Si,No,Fibra Optica,No,Si,No,No,Si,No,Mes a mes,No,Checke por correo,83.75,247.25,1
ID02652,Femenino,0.0,Si,No,72.0,Si,Si,Fibra Optica,Si,Si,Si,Si,Si,No,Bianual,Si,Tarjeta de credito (automatico),103.95,,0
ID00041,Masculino,0.0,No,Si,12.0,Si,Si,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Transferencia bancaria (automatico),73.75,871.4,1
ID06403,Masculino,,No,Si,32.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke electronico,20.5,696.8,0
ID01979,Masculino,0.0,Si,No,33.0,Si,Si,DSL,Si,Si,Si,No,Si,No,Mes a mes,Si,Tarjeta de credito (automatico),72.75,2447.45,0
ID02400,Masculino,1.0,No,No,47.0,Si,Si,DSL,No,Si,No,Si,No,No,Bianual,No,Tarjeta de credito (automatico),59.6,2754,0
ID00266,Femenino,0.0,Si,No,11.0,Si,Si,Fibra Optica,Si,No,No,Si,Si,No,Mes a mes,Si,Transferencia bancaria (automatico),96.2,1222.05,1
ID05923,Masculino,0.0,No,No,3.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Checke electronico,,68.35,0
ID00420,Masculino,1.0,No,No,32.0,Si,Si,Fibra Optica,No,No,No,No,Si,Si,Mes a mes,Si,Transferencia bancaria (automatico),96.15,3019.25,1
ID06680,Femenino,0.0,Si,No,68.0,Si,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Bianual,,Checke electronico,118.6,,0
ID04404,Masculino,1.0,Si,No,20.0,Si,Si,Fibra Optica,No,No,No,No,Si,Si,Mes a mes,Si,Checke por correo,94.55,1899.65,1
ID00736,Femenino,0.0,Si,Si,71.0,Si,No,DSL,Si,Si,Si,Si,Si,Si,Bianual,No,Transferencia bancaria (automatico),87.25,6328.7,0
ID04900,Femenino,0.0,Si,No,65.0,Si,Si,Fibra Optica,Si,No,Si,No,Si,Si,Mes a mes,Si,Checke por correo,105.05,6914.95,0
ID03000,Masculino,1.0,Si,No,61.0,Si,Si,DSL,No,Si,No,No,No,Si,Anual,No,Tarjeta de credito (automatico),64.05,3902.6,0
ID06606,Femenino,0.0,Si,No,45.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke electronico,25.5,1121.05,0
ID05649,Femenino,0.0,Si,Si,61.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Checke electronico,,1182.55,1
ID04784,Masculino,0.0,No,No,48.0,Si,Si,Fibra Optica,Si,No,No,Si,No,Si,Mes a mes,Si,Checke por correo,95.4,4445.3,0
ID04772,Femenino,,Si,No,47.0,Si,Si,Fibra Optica,Si,No,No,No,No,No,Mes a mes,No,Checke por correo,80.35,3825.85,1
ID05555,Masculino,0.0,Si,Si,10.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Checke electronico,24.4,253.9,0
ID00748,Masculino,0.0,No,Si,72.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),,1529.65,0
ID05832,Femenino,0.0,No,No,1.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Checke electronico,70.7,70.7,0
ID06205,Femenino,0.0,No,No,19.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,,367.55,0
ID05883,Masculino,0.0,No,No,2.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,20.75,44.2,0
ID05741,Femenino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,20.95,20.95,1
ID01882,Femenino,0.0,Si,No,20.0,Si,No,No,,,,,,,Mes a mes,No,Tarjeta de credito (automatico),,375.25,0
ID04602,Femenino,1.0,No,No,32.0,Si,No,Fibra Optica,No,No,No,No,Si,Si,Mes a mes,No,Checke por correo,90.95,2897.95,0
ID01907,Femenino,0.0,No,No,23.0,Si,No,No,,,,,,,Mes a mes,Si,Tarjeta de credito (automatico),20.3,470.6,0
ID01964,Masculino,0.0,No,No,31.0,Si,No,DSL,Si,Si,Si,Si,Si,No,Mes a mes,Si,Tarjeta de credito (automatico),72.45,2156.25,0
ID05895,Femenino,0.0,No,No,2.0,Si,No,DSL,No,Si,No,No,No,No,Mes a mes,Si,Checke electronico,49.6,114.7,1
ID02899,Femenino,0.0,No,No,39.0,No,Sin servicio telefonico,DSL,Si,Si,No,Si,No,No,Anual,No,Tarjeta de credito (automatico),41.15,1700.9,0
ID00440,Femenino,1.0,Si,No,36.0,Si,Si,Fibra Optica,No,Si,No,No,Si,No,Mes a mes,Si,Transferencia bancaria (automatico),91.95,3301.05,0
ID05779,Femenino,0.0,No,No,1.0,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Checke electronico,45.15,45.15,0
ID06191,Femenino,0.0,No,No,17.0,Si,Si,DSL,No,No,Si,Si,Si,No,Mes a mes,Si,Checke electronico,69.0,1108,0
ID01712,Masculino,0.0,Si,No,3.0,Si,Si,Fibra Optica,No,No,No,Si,No,No,Mes a mes,Si,Tarjeta de credito (automatico),79.65,251.75,1
ID04405,Femenino,0.0,Si,No,20.0,Si,No,Fibra Optica,Si,Si,No,Si,Si,No,Mes a mes,Si,Checke por correo,96.55,1901.65,0
ID02577,Femenino,0.0,Si,No,71.0,Si,Si,DSL,No,No,Si,Si,Si,Si,Bianual,Si,Tarjeta de credito (automatico),80.45,5662.25,0
ID05303,Femenino,0.0,No,No,48.0,Si,No,Fibra Optica,No,Si,No,No,No,No,Anual,No,Checke por correo,75.15,3772.65,0
ID00455,Femenino,0.0,No,No,39.0,No,Sin servicio telefonico,DSL,No,No,Si,No,Si,Si,Mes a mes,Si,Transferencia bancaria (automatico),50.65,1905.4,0
ID05489,Femenino,0.0,No,Si,3.0,No,Sin servicio telefonico,DSL,No,Si,No,No,No,No,Mes a mes,No,Checke electronico,29.65,90.05,0
ID04185,Masculino,1.0,Si,No,12.0,Si,No,Fibra Optica,No,No,No,No,No,Si,Mes a mes,Si,Checke por correo,80.45,950.2,1
ID05217,Masculino,0.0,No,No,20.0,Si,Si,DSL,No,Si,No,Si,Si,No,Anual,Si,Checke por correo,68.7,1416.2,0
ID05645,Femenino,0.0,Si,Si,44.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,,780.25,0
ID03514,Femenino,1.0,No,No,1.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Checke por correo,70.55,70.55,1
ID06476,Masculino,0.0,Si,Si,59.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke electronico,,1188.25,0
ID02665,Masculino,1.0,Si,No,72.0,Si,Si,Fibra Optica,No,Si,Si,Si,Si,Si,Bianual,Si,Tarjeta de credito (automatico),111.65,,0
ID01482,Femenino,1.0,No,No,66.0,Si,Si,DSL,Si,Si,No,Si,No,No,Anual,Si,Transferencia bancaria (automatico),63.85,4174.35,0
ID02416,Femenino,0.0,No,No,52.0,Si,Si,DSL,No,No,Si,Si,Si,Si,Bianual,Si,Tarjeta de credito (automatico),80.95,4233.95,0
ID00065,Femenino,0.0,No,Si,25.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Transferencia bancaria (automatico),20.05,471.7,0
ID03409,Femenino,0.0,No,No,1.0,No,Sin servicio telefonico,DSL,No,No,No,No,Si,No,Mes a mes,Si,Checke por correo,35.75,35.75,1
ID04372,Masculino,0.0,No,No,19.0,No,Sin servicio telefonico,DSL,No,No,Si,No,Si,No,Mes a mes,Si,Checke por correo,39.65,733.35,1
ID02097,Masculino,1.0,No,No,64.0,Si,Si,Fibra Optica,Si,Si,No,No,Si,Si,Mes a mes,Si,Tarjeta de credito (automatico),103.5,6548.65,0
ID04884,Masculino,0.0,No,No,61.0,Si,Si,Fibra Optica,Si,No,Si,No,Si,Si,Mes a mes,Si,Checke por correo,106.45,6300.15,0
ID02237,Masculino,0.0,Si,Si,68.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Tarjeta de credito (automatico),,1377.7,0
ID01198,Femenino,0.0,Si,Si,48.0,No,Sin servicio telefonico,DSL,Si,No,Si,No,No,Si,Anual,No,Transferencia bancaria (automatico),45.0,2196.3,0
ID06590,Femenino,0.0,,No,37.0,Si,No,No,,,,,,,Bianual,No,Checke electronico,,784.25,0
ID00385,Masculino,1.0,Si,No,27.0,No,Sin servicio telefonico,DSL,Si,No,No,No,No,No,Mes a mes,No,Transferencia bancaria (automatico),30.75,805.1,1
ID04828,Masculino,1.0,No,No,55.0,No,Sin servicio telefonico,DSL,Si,Si,No,No,Si,No,Mes a mes,Si,Checke por correo,44.85,2479.05,0
ID05255,Femenino,0.0,No,No,36.0,Si,Si,DSL,No,No,Si,No,No,No,Anual,No,Checke por correo,55.8,1941.5,0
ID04169,Femenino,1.0,No,No,11.0,Si,No,Fibra Optica,No,Si,No,No,Si,Si,Mes a mes,Si,Checke por correo,95.0,1120.3,1
ID05297,Femenino,1.0,No,No,46.0,Si,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Anual,Si,Checke por correo,110.0,4874.8,1
ID02186,Masculino,0.0,Si,Si,60.0,Si,No,No,,,,,,,Bianual,Si,Tarjeta de credito (automatico),20.95,1270.55,0
ID06024,Masculino,0.0,No,No,5.0,Si,No,DSL,Si,No,Si,No,No,No,Mes a mes,Si,Checke electronico,55.8,274.35,0
ID07009,Femenino,0.0,Si,No,48.0,Si,Si,DSL,No,No,Si,Si,No,Si,Anual,Si,Checke electronico,69.55,3435.6,0
ID04735,Masculino,0.0,No,No,43.0,Si,No,Fibra Optica,Si,No,No,No,No,No,Mes a mes,Si,Checke por correo,75.2,3198.6,1
ID03082,Masculino,0.0,No,Si,1.0,Si,No,DSL,No,No,Si,No,No,No,Mes a mes,No,Checke por correo,48.95,48.95,1
ID01843,Masculino,0.0,Si,No,15.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Tarjeta de credito (automatico),68.6,1108.6,0
ID06431,Femenino,0.0,Si,Si,46.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,Si,Checke electronico,,864.2,0
ID04245,Masculino,0.0,Si,No,14.0,No,Sin servicio telefonico,DSL,No,No,No,No,Si,Si,Mes a mes,No,Checke por correo,46.35,667.7,1
ID06344,Femenino,0.0,Si,Si,8.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke electronico,,162.15,0
ID00180,Femenino,,No,No,3.0,Si,No,Fibra Optica,No,No,Si,Si,No,No,Mes a mes,No,Transferencia bancaria (automatico),80.1,217.55,1
ID05713,Masculino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Checke electronico,20.25,20.25,0
ID03418,Masculino,1.0,No,No,1.0,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Checke por correo,44.0,44,0
ID05805,Masculino,0.0,No,No,1.0,Si,No,DSL,Si,No,No,No,No,No,Mes a mes,Si,Checke electronico,50.75,50.75,0
ID05057,Femenino,0.0,Si,No,71.0,Si,Si,Fibra Optica,No,Si,Si,Si,Si,Si,Bianual,No,Checke por correo,109.25,,0
ID00024,Masculino,0.0,Si,Si,8.0,Si,No,No,,,,,,,Mes a mes,No,Transferencia bancaria (automatico),,169.75,0
ID00939,Femenino,0.0,Si,No,64.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),,1225.65,0
ID02322,Masculino,0.0,Si,Si,72.0,Si,No,DSL,No,Si,Si,No,Si,Si,Bianual,Si,Tarjeta de credito (automatico),75.4,5480.25,0
ID02105,Masculino,1.0,Si,No,67.0,Si,Si,Fibra Optica,Si,Si,No,No,No,No,Mes a mes,No,Tarjeta de credito (automatico),83.85,5588.8,0
ID05719,Masculino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,20.3,20.3,0
ID00129,Masculino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Transferencia bancaria (automatico),20.55,20.55,0
ID04347,Femenino,0.0,No,No,18.0,Si,Si,DSL,No,No,No,No,No,No,Mes a mes,Si,Checke por correo,50.3,913.3,0
ID04246,Femenino,1.0,No,No,14.0,No,Sin servicio telefonico,DSL,No,No,No,No,Si,Si,Mes a mes,Si,Checke por correo,46.35,672.7,0
ID02850,Masculino,0.0,Si,No,24.0,Si,No,DSL,Si,No,No,Si,Si,Si,Anual,No,Tarjeta de credito (automatico),74.4,1712.9,0
ID01256,Masculino,0.0,Si,Si,68.0,Si,No,Fibra Optica,No,Si,Si,Si,Si,Si,Anual,No,Transferencia bancaria (automatico),105.75,,0
ID03937,Masculino,0.0,No,No,5.0,Si,Si,Fibra Optica,No,Si,Si,No,No,Si,Mes a mes,No,Checke por correo,96.55,500.1,0
ID03207,Femenino,0.0,Si,Si,14.0,Si,Si,Fibra Optica,No,No,No,No,Si,No,Mes a mes,Si,Checke por correo,84.8,1203.9,0
ID02609,Femenino,0.0,Si,No,72.0,No,Sin servicio telefonico,DSL,Si,Si,Si,Si,Si,Si,Bianual,No,Tarjeta de credito (automatico),65.5,4919.7,0
ID06106,Femenino,0.0,No,No,9.0,Si,No,DSL,No,Si,No,Si,Si,No,Mes a mes,No,Checke electronico,66.25,620.55,1
ID00331,Masculino,0.0,No,No,19.0,Si,No,DSL,No,No,No,Si,Si,No,Mes a mes,Si,Transferencia bancaria (automatico),61.55,1093.2,0
ID04187,Masculino,0.0,No,No,12.0,Si,Si,Fibra Optica,No,No,No,No,Si,No,Mes a mes,Si,Checke por correo,84.45,1059.55,1
ID03889,Femenino,1.0,No,No,5.0,No,Sin servicio telefonico,DSL,No,Si,No,No,No,No,Mes a mes,No,Checke por correo,28.45,131.05,1
ID03603,Masculino,0.0,No,No,1.0,Si,No,Fibra Optica,No,No,No,No,Si,Si,Mes a mes,Si,Checke por correo,89.55,89.55,1
ID05936,Femenino,0.0,No,No,3.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,24.6,86.35,0
ID00348,Femenino,0.0,No,No,22.0,Si,No,DSL,Si,No,No,No,No,No,Mes a mes,Si,Transferencia bancaria (automatico),48.8,1054.6,1
ID05500,Masculino,0.0,Si,Si,4.0,Si,No,No,,,,,,,Mes a mes,Si,Checke electronico,20.5,77.6,0
ID03128,Femenino,1.0,Si,Si,4.0,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Checke por correo,46.0,181.6,1
ID04874,Masculino,0.0,Si,No,60.0,Si,Si,Fibra Optica,No,Si,Si,No,Si,No,Mes a mes,Si,Checke por correo,95.75,5742.9,1
ID03650,Masculino,0.0,No,No,2.0,No,Sin servicio telefonico,DSL,No,No,Si,No,Si,Si,Mes a mes,Si,Checke por correo,49.25,90.35,1
ID01273,Masculino,0.0,No,No,7.0,No,Sin servicio telefonico,DSL,No,No,No,No,No,No,Anual,Si,Transferencia bancaria (automatico),24.35,150.85,0
ID06544,Femenino,0.0,No,No,8.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke electronico,20.85,161.65,0
ID02012,Femenino,0.0,No,No,41.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,No,Tarjeta de credito (automatico),70.25,2868.05,1
ID02834,Masculino,0.0,No,No,19.0,Si,No,DSL,No,Si,No,Si,No,Si,Anual,Si,Tarjeta de credito (automatico),65.35,1231.85,0
ID03571,Femenino,0.0,No,No,1.0,Si,No,Fibra Optica,No,No,No,No,No,Si,Mes a mes,Si,Checke por correo,79.7,79.7,1
ID01009,Femenino,0.0,Si,No,70.0,Si,No,DSL,Si,Si,Si,Si,Si,Si,Bianual,No,Transferencia bancaria (automatico),86.45,5950.2,0
ID02664,Femenino,0.0,No,No,72.0,Si,Si,Fibra Optica,No,Si,Si,Si,Si,Si,Bianual,Si,Tarjeta de credito (automatico),111.6,,0
ID02906,Femenino,0.0,Si,No,41.0,Si,No,Fibra Optica,No,Si,Si,Si,No,No,Anual,Si,Tarjeta de credito (automatico),86.2,3339.05,0
ID01531,Femenino,0.0,Si,Si,2.0,Si,No,Fibra Optica,No,Si,No,No,No,No,Mes a mes,Si,Tarjeta de credito (automatico),73.55,145.4,1
ID00600,Femenino,0.0,Si,Si,47.0,No,Sin servicio telefonico,DSL,Si,Si,Si,No,Si,Si,Bianual,Si,Transferencia bancaria (automatico),60.0,2768.65,0
ID02860,Masculino,0.0,No,No,27.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Tarjeta de credito (automatico),20.1,562.6,0
ID02938,Masculino,0.0,No,No,48.0,Si,Si,DSL,Si,No,No,Si,No,Si,Anual,Si,Tarjeta de credito (automatico),70.95,3629.2,0
ID01635,Masculino,0.0,Si,Si,47.0,Si,Si,Fibra Optica,No,No,Si,Si,Si,Si,Mes a mes,Si,Tarjeta de credito (automatico),107.35,5118.95,1
ID04955,Masculino,0.0,Si,Si,70.0,Si,Si,DSL,No,Si,Si,Si,Si,Si,Bianual,Si,Checke por correo,84.1,5979.7,0
ID06118,Femenino,0.0,No,No,10.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Checke electronico,20.9,247,0
ID01507,Femenino,0.0,Si,No,69.0,Si,No,Fibra Optica,No,Si,No,No,Si,Si,Anual,Si,Transferencia bancaria (automatico),95.65,6744.2,0
ID04965,Masculino,0.0,Si,Si,72.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke por correo,20.35,1354.4,0
ID02927,Masculino,0.0,No,No,46.0,No,Sin servicio telefonico,DSL,Si,No,No,No,No,No,Anual,Si,Tarjeta de credito (automatico),30.75,1489.3,0
ID06759,Masculino,0.0,Si,Si,22.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Checke electronico,20.15,419.9,0
ID02719,Masculino,0.0,Si,Si,34.0,Si,Si,DSL,No,No,Si,No,Si,Si,Anual,No,Tarjeta de credito (automatico),77.2,2753.8,0
ID02233,Femenino,0.0,Si,Si,67.0,Si,Si,Fibra Optica,No,No,Si,Si,Si,Si,Bianual,Si,Tarjeta de credito (automatico),105.65,6717.9,0
ID06934,Masculino,0.0,No,No,26.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Checke electronico,,525.55,0
ID06870,Masculino,0.0,No,No,11.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Checke electronico,,226.8,0
ID04236,Masculino,1.0,Si,No,13.0,Si,Si,Fibra Optica,No,No,No,No,Si,Si,Mes a mes,Si,Checke por correo,95.25,1233.65,1
ID00077,Masculino,0.0,Si,Si,32.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Transferencia bancaria (automatico),,674.55,0
ID05215,Masculino,0.0,No,No,17.0,Si,Si,Fibra Optica,No,No,Si,Si,No,No,Anual,No,Checke por correo,86.75,1410.25,0
ID04514,Masculino,0.0,No,No,26.0,Si,No,Fibra Optica,No,Si,Si,No,Si,No,Mes a mes,No,Checke por correo,89.8,2335.3,1
ID02459,Masculino,0.0,Si,No,61.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Tarjeta de credito (automatico),25.45,1538.6,0
ID01130,Femenino,0.0,No,Si,10.0,Si,Si,DSL,Si,No,Si,Si,No,Si,Anual,No,Transferencia bancaria (automatico),73.55,693.3,0
ID03524,Masculino,1.0,No,No,1.0,Si,Si,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Checke por correo,73.65,73.65,1
ID02175,Masculino,0.0,Si,Si,55.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Tarjeta de credito (automatico),,1153.25,0
ID02571,Masculino,0.0,No,No,71.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Tarjeta de credito (automatico),25.55,1898.1,0
ID00940,Femenino,0.0,Si,No,64.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),25.0,1584.8,0
ID00838,Femenino,0.0,No,No,40.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),,830.25,0
ID06579,Masculino,0.0,No,No,30.0,Si,No,DSL,Si,No,Si,No,No,No,Bianual,Si,Checke electronico,55.65,1653.85,0
ID04473,Masculino,0.0,No,No,24.0,Si,No,Fibra Optica,No,Si,Si,No,No,Si,Mes a mes,Si,Checke por correo,89.55,2187.15,0
ID03861,Femenino,0.0,No,No,4.0,Si,No,Fibra Optica,No,No,No,No,Si,No,Mes a mes,Si,Checke por correo,79.0,303.15,1
ID05066,Femenino,0.0,Si,No,72.0,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bianual,Si,Checke por correo,92.4,6786.1,0
ID02392,Masculino,0.0,Si,No,44.0,No,Sin servicio telefonico,DSL,No,Si,Si,No,Si,Si,Bianual,No,Tarjeta de credito (automatico),54.3,2390.45,0
ID03172,Masculino,0.0,Si,Si,9.0,Si,No,Fibra Optica,No,Si,No,Si,Si,Si,Mes a mes,Si,Checke por correo,101.5,906.85,0
ID06834,Masculino,0.0,Si,Si,59.0,No,Sin servicio telefonico,DSL,Si,No,Si,No,No,No,Anual,No,Checke electronico,34.8,1980.3,0
ID05657,Masculino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,,19.2,0
ID01744,Masculino,1.0,No,No,6.0,Si,No,Fibra Optica,Si,No,No,No,Si,No,Mes a mes,Si,Tarjeta de credito (automatico),85.15,503.6,1
ID01609,Masculino,0.0,Si,Si,34.0,Si,Si,Fibra Optica,No,Si,No,No,Si,Si,Mes a mes,Si,Tarjeta de credito (automatico),97.7,3410,0
ID05744,Masculino,0.0,No,No,1.0,No,Sin servicio telefonico,DSL,No,No,No,No,No,No,Mes a mes,No,Checke electronico,24.4,24.4,0
ID05943,Masculino,0.0,No,No,3.0,No,Sin servicio telefonico,DSL,No,Si,No,Si,No,No,Mes a mes,Si,Checke electronico,36.85,108.7,1
ID05254,Femenino,1.0,No,No,35.0,Si,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Anual,Si,Checke por correo,108.35,3726.15,0
ID01950,Masculino,0.0,Si,No,28.0,Si,No,Fibra Optica,No,No,No,Si,No,No,Mes a mes,No,Tarjeta de credito (automatico),76.55,2065.4,0
ID02489,Masculino,0.0,Si,No,65.0,Si,Si,DSL,Si,No,Si,Si,No,Si,Bianual,No,Tarjeta de credito (automatico),76.15,4929.55,0
ID02714,Masculino,0.0,Si,Si,31.0,Si,Si,DSL,Si,Si,No,Si,No,Si,Anual,Si,Tarjeta de credito (automatico),75.25,2344.5,0
ID01403,Masculino,0.0,No,No,50.0,Si,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Anual,No,Transferencia bancaria (automatico),114.35,5791.1,0
ID04498,Femenino,1.0,Si,No,25.0,Si,No,Fibra Optica,No,Si,Si,No,Si,Si,Mes a mes,Si,Checke por correo,98.5,2514.5,1
ID06786,Masculino,0.0,Si,Si,32.0,Si,No,Fibra Optica,Si,Si,Si,No,No,Si,Anual,No,Checke electronico,94.8,3131.55,0
ID01421,Femenino,0.0,No,No,54.0,Si,No,Fibra Optica,No,No,Si,No,Si,Si,Anual,Si,Transferencia bancaria (automatico),94.1,5060.9,0
ID02503,Femenino,1.0,No,No,66.0,Si,Si,Fibra Optica,Si,No,No,No,Si,Si,Bianual,Si,Tarjeta de credito (automatico),102.4,6471.85,0
ID00938,Femenino,0.0,Si,No,64.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),,1208.6,0
